condition,ex2_order,ex1_order,question,variable,value,month,Mittelwert von value,Rating_in_relation_to_mean,frequency,ex1_umlaut,ex2_allomorph,item,first,second
H 1'.4,NaN,NaN,Der Anwalt setzt sich für die Frei- und Gleichheit aller Menschen ein.,participant_148,3.0,März,1.875,1.125,simple,NaN,heit,Der Anwalt setzt sich für die Frei- und Gleichheit aller Menschen ein.,Frei,Gleichheit
H 1'.4,NaN,NaN,Der Anwalt setzt sich für die Frei- und Gleichheit aller Menschen ein.,participant_152,6.0,November,3.5625,2.4375,simple,NaN,heit,Der Anwalt setzt sich für die Frei- und Gleichheit aller Menschen ein.,Frei,Gleichheit
H 1'.4,NaN,NaN,Der Anwalt setzt sich für die Frei- und Gleichheit aller Menschen ein.,participant_153,4.0,November,2.65625,1.34375,simple,NaN,heit,Der Anwalt setzt sich für die Frei- und Gleichheit aller Menschen ein.,Frei,Gleichheit
H 1'.4,NaN,NaN,Der Anwalt setzt sich für die Frei- und Gleichheit aller Menschen ein.,participant_164,6.0,November,4.34375,1.65625,simple,NaN,heit,Der Anwalt setzt sich für die Frei- und Gleichheit aller Menschen ein.,Frei,Gleichheit
H 1'.4,NaN,NaN,Der Anwalt setzt sich für die Frei- und Gleichheit aller Menschen ein.,participant_170,3.0,November,1.90625,1.09375,simple,NaN,heit,Der Anwalt setzt sich für die Frei- und Gleichheit aller Menschen ein.,Frei,Gleichheit
H 4.5,NaN,NaN,"Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",participant_14,6.0,März,3.3125,2.6875,complex,NaN,heit,"Der Journalist berichtet kritisch vom Prozess.
Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",Befangen,Verschwiegenheit
H 4.5,NaN,NaN,"Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",participant_20,6.0,März,3.59375,2.40625,complex,NaN,heit,"Der Journalist berichtet kritisch vom Prozess.
Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",Befangen,Verschwiegenheit
H 4.5,NaN,NaN,"Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",participant_37,5.0,März,1.90625,3.09375,complex,NaN,heit,"Der Journalist berichtet kritisch vom Prozess.
Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",Befangen,Verschwiegenheit
H 4.5,NaN,NaN,"Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",participant_41,5.0,März,2.9375,2.0625,complex,NaN,heit,"Der Journalist berichtet kritisch vom Prozess.
Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",Befangen,Verschwiegenheit
H 4.5,NaN,NaN,"Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",participant_90,5.0,März,3.0,2.0,complex,NaN,heit,"Der Journalist berichtet kritisch vom Prozess.
Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",Befangen,Verschwiegenheit
H 4.5,NaN,NaN,"Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",participant_95,2.0,März,2.5625,-0.5625,complex,NaN,heit,"Der Journalist berichtet kritisch vom Prozess.
Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",Befangen,Verschwiegenheit
H 4.5,NaN,NaN,"Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",participant_109,6.0,März,2.178571429,3.821428571,complex,NaN,heit,"Der Journalist berichtet kritisch vom Prozess.
Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",Befangen,Verschwiegenheit
H 4.5,NaN,NaN,"Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",participant_126,1.0,März,3.65625,-2.65625,complex,NaN,heit,"Der Journalist berichtet kritisch vom Prozess.
Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",Befangen,Verschwiegenheit
H 4.5,NaN,NaN,"Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",participant_136,1.0,März,1.8125,-0.8125,complex,NaN,heit,"Der Journalist berichtet kritisch vom Prozess.
Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",Befangen,Verschwiegenheit
H 4.5,NaN,NaN,"Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",participant_142,5.0,März,4.125,0.875,complex,NaN,heit,"Der Journalist berichtet kritisch vom Prozess.
Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",Befangen,Verschwiegenheit
H 4.5,NaN,NaN,"Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",participant_148,3.0,März,1.875,1.125,complex,NaN,heit,"Der Journalist berichtet kritisch vom Prozess.
Er glaubt, dass die Staatsanwälte zu viel Befangen- und Verschwiegenheit an den Tag legen.",Befangen,Verschwiegenheit
H 4'.6,NaN,NaN,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,participant_14,3.0,März,3.3125,-0.3125,complex,NaN,heit,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,Verderbt,Lüsternheit
H 4'.6,NaN,NaN,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,participant_20,7.0,März,3.59375,3.40625,complex,NaN,heit,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,Verderbt,Lüsternheit
H 4'.6,NaN,NaN,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,participant_37,5.0,März,1.90625,3.09375,complex,NaN,heit,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,Verderbt,Lüsternheit
H 4'.6,NaN,NaN,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,participant_41,5.0,März,2.9375,2.0625,complex,NaN,heit,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,Verderbt,Lüsternheit
H 4'.6,NaN,NaN,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,participant_90,3.0,März,3.0,0.0,complex,NaN,heit,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,Verderbt,Lüsternheit
H 4'.6,NaN,NaN,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,participant_95,3.0,März,2.5625,0.4375,complex,NaN,heit,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,Verderbt,Lüsternheit
H 4'.6,NaN,NaN,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,participant_109,2.0,März,2.178571429,-0.17857142899999978,complex,NaN,heit,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,Verderbt,Lüsternheit
H 4'.6,NaN,NaN,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,participant_126,6.0,März,3.65625,2.34375,complex,NaN,heit,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,Verderbt,Lüsternheit
H 4'.6,NaN,NaN,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,participant_136,1.0,März,1.8125,-0.8125,complex,NaN,heit,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,Verderbt,Lüsternheit
H 4'.6,NaN,NaN,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,participant_142,5.0,März,4.125,0.875,complex,NaN,heit,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,Verderbt,Lüsternheit
H 4'.6,NaN,NaN,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,participant_148,3.0,März,1.875,1.125,complex,NaN,heit,Eigenschaften wie Verderbt- und Lüsternheit sind absolut unpassend.,Verderbt,Lüsternheit
K 5.7,NaN,NaN,Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.,participant_14,1.0,März,3.3125,-2.3125,complex,NaN,keit,"Das Essen im neuen Restaurant schmeckt gut.
Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.",Feindselig,Unfähigkeit
K 5.7,NaN,NaN,Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.,participant_20,5.0,März,3.59375,1.40625,complex,NaN,keit,"Das Essen im neuen Restaurant schmeckt gut.
Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.",Feindselig,Unfähigkeit
K 5.7,NaN,NaN,Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.,participant_37,1.0,März,1.90625,-0.90625,complex,NaN,keit,"Das Essen im neuen Restaurant schmeckt gut.
Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.",Feindselig,Unfähigkeit
K 5.7,NaN,NaN,Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.,participant_41,5.0,März,2.9375,2.0625,complex,NaN,keit,"Das Essen im neuen Restaurant schmeckt gut.
Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.",Feindselig,Unfähigkeit
K 5.7,NaN,NaN,Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.,participant_90,2.0,März,3.0,-1.0,complex,NaN,keit,"Das Essen im neuen Restaurant schmeckt gut.
Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.",Feindselig,Unfähigkeit
K 5.7,NaN,NaN,Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.,participant_95,2.0,März,2.5625,-0.5625,complex,NaN,keit,"Das Essen im neuen Restaurant schmeckt gut.
Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.",Feindselig,Unfähigkeit
K 5.7,NaN,NaN,Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.,participant_109,1.0,März,2.178571429,-1.1785714289999998,complex,NaN,keit,"Das Essen im neuen Restaurant schmeckt gut.
Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.",Feindselig,Unfähigkeit
K 5.7,NaN,NaN,Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.,participant_126,1.0,März,3.65625,-2.65625,complex,NaN,keit,"Das Essen im neuen Restaurant schmeckt gut.
Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.",Feindselig,Unfähigkeit
K 5.7,NaN,NaN,Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.,participant_136,1.0,März,1.8125,-0.8125,complex,NaN,keit,"Das Essen im neuen Restaurant schmeckt gut.
Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.",Feindselig,Unfähigkeit
K 5.7,NaN,NaN,Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.,participant_142,2.0,März,4.125,-2.125,complex,NaN,keit,"Das Essen im neuen Restaurant schmeckt gut.
Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.",Feindselig,Unfähigkeit
K 5.7,NaN,NaN,Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.,participant_148,1.0,März,1.875,-0.875,complex,NaN,keit,"Das Essen im neuen Restaurant schmeckt gut.
Die Feindselig- und Unfähigkeit der Angestellten ist aber alles andere als guter Service.",Feindselig,Unfähigkeit
K 5'.8,NaN,NaN,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,participant_14,7.0,März,3.3125,3.6875,complex,NaN,keit,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,Unendlich,Unsterblichkeit
K 5'.8,NaN,NaN,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,participant_20,7.0,März,3.59375,3.40625,complex,NaN,keit,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,Unendlich,Unsterblichkeit
K 5'.8,NaN,NaN,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,participant_37,3.0,März,1.90625,1.09375,complex,NaN,keit,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,Unendlich,Unsterblichkeit
K 5'.8,NaN,NaN,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,participant_41,5.0,März,2.9375,2.0625,complex,NaN,keit,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,Unendlich,Unsterblichkeit
K 5'.8,NaN,NaN,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,participant_90,3.0,März,3.0,0.0,complex,NaN,keit,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,Unendlich,Unsterblichkeit
K 5'.8,NaN,NaN,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,participant_95,3.0,März,2.5625,0.4375,complex,NaN,keit,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,Unendlich,Unsterblichkeit
K 5'.8,NaN,NaN,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,participant_109,6.0,März,2.178571429,3.821428571,complex,NaN,keit,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,Unendlich,Unsterblichkeit
K 5'.8,NaN,NaN,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,participant_126,7.0,März,3.65625,3.34375,complex,NaN,keit,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,Unendlich,Unsterblichkeit
K 5'.8,NaN,NaN,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,participant_136,1.0,März,1.8125,-0.8125,complex,NaN,keit,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,Unendlich,Unsterblichkeit
K 5'.8,NaN,NaN,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,participant_142,6.0,März,4.125,1.875,complex,NaN,keit,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,Unendlich,Unsterblichkeit
K 5'.8,NaN,NaN,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,participant_148,2.0,März,1.875,0.125,complex,NaN,keit,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,Unendlich,Unsterblichkeit
L 5.7,NaN,NaN,Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.,participant_14,6.0,März,3.3125,2.6875,complex,no umlaut,NaN,"Der Bäcker hat der Kundin sein Geheimnis verraten:
Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.",ausschließ,ausdrücklich
L 5.7,NaN,NaN,Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.,participant_20,2.0,März,3.59375,-1.59375,complex,no umlaut,NaN,"Der Bäcker hat der Kundin sein Geheimnis verraten:
Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.",ausschließ,ausdrücklich
L 5.7,NaN,NaN,Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.,participant_37,1.0,März,1.90625,-0.90625,complex,no umlaut,NaN,"Der Bäcker hat der Kundin sein Geheimnis verraten:
Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.",ausschließ,ausdrücklich
L 5.7,NaN,NaN,Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.,participant_41,1.0,März,2.9375,-1.9375,complex,no umlaut,NaN,"Der Bäcker hat der Kundin sein Geheimnis verraten:
Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.",ausschließ,ausdrücklich
L 5.7,NaN,NaN,Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.,participant_90,1.0,März,3.0,-2.0,complex,no umlaut,NaN,"Der Bäcker hat der Kundin sein Geheimnis verraten:
Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.",ausschließ,ausdrücklich
L 5.7,NaN,NaN,Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.,participant_95,3.0,März,2.5625,0.4375,complex,no umlaut,NaN,"Der Bäcker hat der Kundin sein Geheimnis verraten:
Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.",ausschließ,ausdrücklich
L 5.7,NaN,NaN,Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.,participant_109,1.0,März,2.178571429,-1.1785714289999998,complex,no umlaut,NaN,"Der Bäcker hat der Kundin sein Geheimnis verraten:
Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.",ausschließ,ausdrücklich
L 5.7,NaN,NaN,Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.,participant_126,6.0,März,3.65625,2.34375,complex,no umlaut,NaN,"Der Bäcker hat der Kundin sein Geheimnis verraten:
Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.",ausschließ,ausdrücklich
L 5.7,NaN,NaN,Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.,participant_136,1.0,März,1.8125,-0.8125,complex,no umlaut,NaN,"Der Bäcker hat der Kundin sein Geheimnis verraten:
Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.",ausschließ,ausdrücklich
L 5.7,NaN,NaN,Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.,participant_142,6.0,März,4.125,1.875,complex,no umlaut,NaN,"Der Bäcker hat der Kundin sein Geheimnis verraten:
Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.",ausschließ,ausdrücklich
L 5.7,NaN,NaN,Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.,participant_148,1.0,März,1.875,-0.875,complex,no umlaut,NaN,"Der Bäcker hat der Kundin sein Geheimnis verraten:
Wir verwenden ausschließ- und ausdrücklich regionale Zutaten.",ausschließ,ausdrücklich
L 5'.8,NaN,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,participant_14,1.0,März,3.3125,-2.3125,complex,no umlaut,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,sonder,entsetzlich
L 5'.8,NaN,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,participant_20,4.0,März,3.59375,0.40625,complex,no umlaut,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,sonder,entsetzlich
L 5'.8,NaN,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,participant_37,1.0,März,1.90625,-0.90625,complex,no umlaut,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,sonder,entsetzlich
L 5'.8,NaN,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,participant_41,1.0,März,2.9375,-1.9375,complex,no umlaut,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,sonder,entsetzlich
L 5'.8,NaN,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,participant_90,1.0,März,3.0,-2.0,complex,no umlaut,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,sonder,entsetzlich
L 5'.8,NaN,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,participant_95,1.0,März,2.5625,-1.5625,complex,no umlaut,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,sonder,entsetzlich
L 5'.8,NaN,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,participant_109,2.0,März,2.178571429,-0.17857142899999978,complex,no umlaut,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,sonder,entsetzlich
L 5'.8,NaN,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,participant_126,2.0,März,3.65625,-1.65625,complex,no umlaut,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,sonder,entsetzlich
L 5'.8,NaN,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,participant_136,1.0,März,1.8125,-0.8125,complex,no umlaut,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,sonder,entsetzlich
L 5'.8,NaN,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,participant_142,2.0,März,4.125,-2.125,complex,no umlaut,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,sonder,entsetzlich
L 5'.8,NaN,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,participant_148,1.0,März,1.875,-0.875,complex,no umlaut,NaN,Selbst für erfahrene Rettungskräfte war der Anblick sonder- und entsetzlich.,sonder,entsetzlich
Mis 6.1,NaN,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_14,5.0,März,3.3125,1.6875,complex,NaN,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_20,1.0,März,3.59375,-2.59375,complex,NaN,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
