condition,ex2_order,question,variable,value,month,Mittelwert von value,Rating_in_relation_to_mean,frequency,ex2_allomorph,item,first,second
K 5'.8,NaN,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,participant_142,6.0,März,4.125,1.875,complex,keit,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,Unendlich,Unsterblichkeit
K 5'.8,NaN,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,participant_148,2.0,März,1.875,0.125,complex,keit,Für eine Sekunde war der Zauber von Unendlich- und Unsterblichkeit zu spüren.,Unendlich,Unsterblichkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_14,5.0,März,3.3125,1.6875,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_20,1.0,März,3.59375,-2.59375,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_32,1.0,November,1.75,-0.75,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_37,1.0,März,1.90625,-0.90625,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_41,1.0,März,2.9375,-1.9375,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_46,1.0,November,2.90625,-1.90625,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_90,1.0,März,3.0,-2.0,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_95,1.0,März,2.5625,-1.5625,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_98,3.0,November,1.71875,1.28125,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_109,2.0,März,2.178571429,-0.17857142899999978,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_126,3.0,März,3.65625,-0.65625,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_135,4.0,November,2.0625,1.9375,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_136,1.0,März,1.8125,-0.8125,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_139,1.0,November,1.71875,-0.71875,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_142,7.0,März,4.125,2.875,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_148,2.0,März,1.875,0.125,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_152,6.0,November,3.5625,2.4375,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_153,3.0,November,2.65625,0.34375,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_164,7.0,November,4.34375,2.65625,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6.1,NaN,Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,participant_170,1.0,November,1.90625,-0.90625,complex,mismatch,"Die Zeugin überzeugt vor Gericht.
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.",Selbstsicher,Glaubwürdigkeit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_14,1.0,März,3.3125,-2.3125,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_20,1.0,März,3.59375,-2.59375,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_32,1.0,November,1.75,-0.75,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_37,2.0,März,1.90625,0.09375,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_41,1.0,März,2.9375,-1.9375,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_46,2.0,November,2.90625,-0.90625,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_90,1.0,März,3.0,-2.0,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_95,1.0,März,2.5625,-1.5625,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_98,1.0,November,1.71875,-0.71875,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_109,2.0,März,2.178571429,-0.17857142899999978,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_126,6.0,März,3.65625,2.34375,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_135,7.0,November,2.0625,4.9375,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_136,1.0,März,1.8125,-0.8125,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_139,1.0,November,1.71875,-0.71875,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_142,6.0,März,4.125,1.875,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_148,1.0,März,1.875,-0.875,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_152,6.0,November,3.5625,2.4375,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_153,4.0,November,2.65625,1.34375,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_164,5.0,November,4.34375,0.65625,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
Mis 6'.2,NaN,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,participant_170,1.0,November,1.90625,-0.90625,complex,mismatch,Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Unabhängig,Geborgenheit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_16,4.0,Mai,2.78125,1.21875,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_17,4.0,Mai,2.9375,1.0625,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_27,5.0,Mai,3.96875,1.03125,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_33,4.0,Mai,3.46875,0.53125,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_52,6.0,Mai,4.28125,1.71875,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_56,7.0,Mai,4.90625,2.09375,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_61,5.0,Mai,4.451612903,0.548387097,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_64,5.0,Mai,3.25,1.75,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_66,7.0,Mai,2.875,4.125,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_69,3.0,Mai,2.59375,0.40625,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_78,3.0,Mai,2.28125,0.71875,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_96,4.0,Mai,2.53125,1.46875,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_103,1.0,Mai,1.34375,-0.34375,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_104,7.0,Mai,3.125,3.875,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_107,4.0,Mai,2.25,1.75,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_146,2.0,Mai,3.4375,-1.4375,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_151,6.0,Mai,4.3125,1.6875,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_159,5.0,Mai,2.0,3.0,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_165,3.0,Mai,4.03125,-1.03125,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5.5,NaN,Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.,participant_166,2.0,Mai,2.78125,-0.78125,complex,keit,"Weihnachten ist das beliebteste Fest des Jahres.
Das Weihnachtsfest umgibt eine Atmosphäre von Heilig- und Seligkeit.",Heilig,Seligkeit
K 5'.6,NaN,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,participant_16,5.0,Mai,2.78125,2.21875,complex,keit,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,Barmherzig,Glückseligkeit
K 5'.6,NaN,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,participant_17,6.0,Mai,2.9375,3.0625,complex,keit,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,Barmherzig,Glückseligkeit
K 5'.6,NaN,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,participant_27,7.0,Mai,3.96875,3.03125,complex,keit,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,Barmherzig,Glückseligkeit
K 5'.6,NaN,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,participant_33,5.0,Mai,3.46875,1.53125,complex,keit,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,Barmherzig,Glückseligkeit
K 5'.6,NaN,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,participant_52,7.0,Mai,4.28125,2.71875,complex,keit,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,Barmherzig,Glückseligkeit
K 5'.6,NaN,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,participant_56,7.0,Mai,4.90625,2.09375,complex,keit,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,Barmherzig,Glückseligkeit
K 5'.6,NaN,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,participant_61,5.0,Mai,4.451612903,0.548387097,complex,keit,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,Barmherzig,Glückseligkeit
K 5'.6,NaN,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,participant_64,5.0,Mai,3.25,1.75,complex,keit,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,Barmherzig,Glückseligkeit
K 5'.6,NaN,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,participant_66,7.0,Mai,2.875,4.125,complex,keit,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,Barmherzig,Glückseligkeit
K 5'.6,NaN,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,participant_69,3.0,Mai,2.59375,0.40625,complex,keit,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,Barmherzig,Glückseligkeit
K 5'.6,NaN,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,participant_78,4.0,Mai,2.28125,1.71875,complex,keit,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,Barmherzig,Glückseligkeit
K 5'.6,NaN,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,participant_96,3.0,Mai,2.53125,0.46875,complex,keit,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,Barmherzig,Glückseligkeit
K 5'.6,NaN,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,participant_103,1.0,Mai,1.34375,-0.34375,complex,keit,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,Barmherzig,Glückseligkeit
K 5'.6,NaN,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,participant_104,5.0,Mai,3.125,1.875,complex,keit,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,Barmherzig,Glückseligkeit
K 5'.6,NaN,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,participant_107,5.0,Mai,2.25,2.75,complex,keit,Die Ordensleute erzählen immer von Momenten der Barmherzig- und Glückseligkeit.,Barmherzig,Glückseligkeit
